,,Rafaelita Blaksland, Canada,Manuka Honey Choco,11/16/2021,3171,294,100
,,Karlen McCaffrey,  UK,Spicy Special Slims,11/16/2021,4718,281,182
,,Gunar Cockshoot, Canada,Manuka Honey Choco,11/16/2021,7511,15,243
,,Gunar Cockshoot,UK,Raspberry Choco,11/16/2021,4858,81,232
,,Roddy Speechley, Canada,Baker's Choco Chips,11/16/2021,637,90,46
,,Curtice Advani,USA,After Nines,11/16/2021,3283,79,118
,,Mallorie Waber,Australia,Almond Choco,11/16/2021,4760,199,207
,,Beverie Moffet,  UK,Smooth Sliky Salty,11/16/2021,4893,26,258
,,Madelene Upcott,Australia,85% Dark Bars,11/16/2021,2373,83,140
,,Husein Augar,India,Peanut Butter Cubes,11/16/2021,3689,51,148
,,Camilla Castle,  USA,Caramel Stuffed Bars,11/16/2021,1526,69,67
,,Beverie Moffet,   Australia,99% Dark & Pure,11/16/2021,2156,171,98
,,Dotty Strutley,India,Caramel Stuffed Bars,11/16/2021,210,167,8
,,Dotty Strutley,  Australia,Orange Choco,11/17/2021,7700,231,963
,,Brien Boise,   USA,Orange Choco,11/17/2021,3766,46,343
,,Kaine Padly, Canada,White Choc,11/17/2021,4837,25,404
,,Karlen McCaffrey,  USA,Eclairs,11/17/2021,9016,256,694
,,Andria Kimpton,   UK,Mint Chip Choco,11/17/2021,448,76,23
,,Camilla Castle,   UK,50% Dark Bites,11/17/2021,9065,47,648
,,Kaine Padly,USA,99% Dark & Pure,11/18/2021,1456,542,70
,,Kelci Walkden,  UK,Smooth Sliky Salty,11/18/2021,2464,78,165
,,Marney O'Breen,UK,White Choc,11/18/2021,14161,76,886
,,Roddy Speechley,USA,Mint Chip Choco,11/18/2021,5481,309,289
,,Rafaelita Blaksland,   New Zealand,White Choc,11/18/2021,2177,102,156
,,Kaine Padly,UK,After Nines,11/18/2021,21,387,1
,,Curtice Advani, UK,Milk Bars,11/18/2021,350,41,13
,,Husein Augar,Canada,Fruit & Nut Bars,11/18/2021,11018,270,787
,,Husein Augar, New Zealand,85% Dark Bars,11/18/2021,4277,121,204
,,Jehu Rudeforth,Australia,Drinking Coco,11/18/2021,3367,330,154
,,Brien Boise,   USA,Manuka Honey Choco,11/18/2021,1925,273,61
,,Andria Kimpton,   UK,Caramel Stuffed Bars,11/18/2021,9590,212,384
,,Husein Augar, Australia,Mint Chip Choco,11/18/2021,13832,71,814
,,Camilla Castle,Australia,Orange Choco,11/18/2021,8134,46,814
,,Kelci Walkden,  India,Almond Choco,11/19/2021,6685,50,335
,,Camilla Castle,  USA,Choco Coated Almonds,11/19/2021,2142,128,134
,,Rafaelita Blaksland,New Zealand,Choco Coated Almonds,11/19/2021,15407,32,701
,,Camilla Castle,   UK,70% Dark Bites,11/19/2021,623,234,48
,,Brien Boise,  UK,99% Dark & Pure,11/19/2021,1085,529,68
,,Ches Bonnell, Canada,70% Dark Bites,11/19/2021,2933,79,226
,,Karlen McCaffrey,   New Zealand,Spicy Special Slims,11/22/2021,13860,177,693
,,Kelci Walkden,Canada,Orange Choco,11/22/2021,3787,126,316
,,Ches Bonnell,  Canada,Eclairs,11/22/2021,1085,86,73
,,Karlen McCaffrey,   New Zealand,70% Dark Bites,11/22/2021,16926,164,1302
,,Curtice Advani,UK,Mint Chip Choco,11/22/2021,3311,67,255
,,Camilla Castle, India,Choco Coated Almonds,11/22/2021,3360,66,160
,,Kelci Walkden,  India,50% Dark Bites,11/22/2021,11683,230,1461
,,Andria Kimpton,  New Zealand,Smooth Sliky Salty,11/23/2021,532,125,32
,,Brien Boise, India,Mint Chip Choco,11/23/2021,11466,21,637
,,Van Tuxwell,Canada,Smooth Sliky Salty,11/23/2021,574,316,34
,,Beverie Moffet,  UK,99% Dark & Pure,11/23/2021,1547,128,68
,,Van Tuxwell, New Zealand,Peanut Butter Cubes,11/23/2021,6356,14,255
,,Curtice Advani,UK,Peanut Butter Cubes,11/23/2021,7833,77,357
,,Marney O'Breen,UK,Peanut Butter Cubes,11/23/2021,7280,179,331
,,Gigi Bohling, USA,Smooth Sliky Salty,11/23/2021,686,52,35
,,Van Tuxwell, India,After Nines,11/23/2021,4480,56,145
,,Rafaelita Blaksland,  Australia,Drinking Coco,11/23/2021,4928,141,215
,,Oby Sorrel,   Australia,Mint Chip Choco,11/23/2021,1687,16,106
,,Dotty Strutley,   Australia,Manuka Honey Choco,11/23/2021,3738,335,139
,,Mallorie Waber, UK,Spicy Special Slims,11/23/2021,784,334,30
,,Dotty Strutley,   New Zealand,White Choc,11/23/2021,231,61,17
,,Kelci Walkden,  India,85% Dark Bars,11/23/2021,13825,129,865
,,Jehu Rudeforth,  Australia,Mint Chip Choco,11/23/2021,10997,9,647
,,Curtice Advani,  India,Almond Choco,11/23/2021,2569,207,136
,,Rafaelita Blaksland,   Australia,Eclairs,11/23/2021,13958,188,997
,,Andria Kimpton, India,White Choc,11/23/2021,2905,432,171
,,Roddy Speechley, Australia,Organic Choco Syrup,11/24/2021,3801,233,132
,,Van Tuxwell,  USA,Baker's Choco Chips,11/24/2021,14,526,1
,,Brien Boise,   UK,Raspberry Choco,11/24/2021,70,194,5
,,Oby Sorrel,UK,Manuka Honey Choco,11/24/2021,5138,605,156
,,Wilone O'Kielt, Canada,Raspberry Choco,11/24/2021,2135,53,143
,,Brien Boise,  New Zealand,Eclairs,11/25/2021,2331,41,146
,,Kelci Walkden,New Zealand,Organic Choco Syrup,11/25/2021,7707,61,249
,,Camilla Castle, Canada,Choco Coated Almonds,11/25/2021,9856,306,658
,,Oby Sorrel,   India,Caramel Stuffed Bars,11/25/2021,6097,213,218
,,Oby Sorrel,  UK,Eclairs,11/25/2021,245,269,18
,,Jan Morforth,  Canada,Milk Bars,11/25/2021,8141,66,291
,,Curtice Advani,   Australia,White Choc,11/25/2021,5656,20,566
,,Wilone O'Kielt,UK,Organic Choco Syrup,11/25/2021,7357,59,320
,,Jan Morforth, India,Fruit & Nut Bars,11/25/2021,833,23,84
,,Rafaelita Blaksland,   Canada,Smooth Sliky Salty,11/25/2021,5299,41,408
,,Dotty Strutley,Australia,Fruit & Nut Bars,11/25/2021,1785,124,149
,,Wilone O'Kielt,   USA,Choco Coated Almonds,11/26/2021,5670,328,270
,,Beverie Moffet,USA,99% Dark & Pure,11/26/2021,12810,196,610
,,Kelci Walkden, USA,70% Dark Bites,11/26/2021,11396,63,1140
,,Jehu Rudeforth,UK,Manuka Honey Choco,11/26/2021,707,81,23
,,Van Tuxwell, Australia,99% Dark & Pure,11/26/2021,2618,117,146
,,Wilone O'Kielt,   India,70% Dark Bites,11/26/2021,8260,61,636
,,Roddy Speechley,  Australia,Fruit & Nut Bars,11/26/2021,8120,342,625
,,Rafaelita Blaksland,USA,Almond Choco,11/26/2021,6713,111,448
,,Jan Morforth, India,White Choc,11/26/2021,22512,74,2047
,,Husein Augar,   Australia,Spicy Special Slims,11/29/2021,1400,116,54
,,Roddy Speechley, New Zealand,70% Dark Bites,11/29/2021,1540,377,103
,,Van Tuxwell,   Australia,Eclairs,11/29/2021,903,257,57
,,Kaine Padly,  Canada,Raspberry Choco,11/29/2021,3857,311,227
,,Wilone O'Kielt,UK,50% Dark Bites,11/29/2021,840,120,60
,,Madelene Upcott,   UK,Milk Bars,11/29/2021,119,271,5
,,Brien Boise,   Australia,50% Dark Bites,11/29/2021,3500,391,270
,,Husein Augar,   India,White Choc,11/29/2021,8435,35,938
,,Dennison Crosswaite,India,White Choc,11/29/2021,10640,137,819
,,Barr Faughny,USA,85% Dark Bars,11/29/2021,1155,256,49
,,Karlen McCaffrey,  Canada,Eclairs,11/29/2021,133,33,7
,,Andria Kimpton, Australia,Fruit & Nut Bars,11/29/2021,14007,400,1274
,,Jan Morforth,   India,50% Dark Bites,11/30/2021,10724,111,766
,,Kaine Padly, UK,Fruit & Nut Bars,11/30/2021,2611,108,201
,,Mallorie Waber,   India,Almond Choco,11/30/2021,5663,23,334
,,Kelci Walkden, New Zealand,Eclairs,11/30/2021,12796,104,640
,,Jan Morforth,   India,Baker's Choco Chips,11/30/2021,4571,139,305
,,Marney O'Breen,Australia,50% Dark Bites,11/30/2021,5866,219,652
,,Dennison Crosswaite,New Zealand,Raspberry Choco,11/30/2021,8309,102,554
,,Mallorie Waber,Australia,Smooth Sliky Salty,11/30/2021,8540,149,657
,,Jan Morforth,   Australia,After Nines,11/30/2021,2310,76,83
,,Oby Sorrel,  India,Fruit & Nut Bars,12/01/2021,2597,267,200
,,Dotty Strutley,Australia,After Nines,12/01/2021,2156,309,77
,,Roddy Speechley, India,Orange Choco,12/01/2021,826,76,76
,,Camilla Castle, Canada,Smooth Sliky Salty,12/01/2021,4004,131,267
,,Kaine Padly,  New Zealand,Smooth Sliky Salty,12/01/2021,13636,161,650
,,Curtice Advani,  Australia,50% Dark Bites,12/01/2021,3808,262,381
,,Gunar Cockshoot,India,Fruit & Nut Bars,12/01/2021,6076,234,608
,,Camilla Castle, USA,Spicy Special Slims,12/01/2021,9051,108,453
,,Kaine Padly,   Canada,Baker's Choco Chips,12/01/2021,12124,98,1213
,,Oby Sorrel,  New Zealand,Eclairs,12/02/2021,10094,87,594
,,Ches Bonnell,India,Organic Choco Syrup,12/02/2021,1771,105,58
,,Gunar Cockshoot,   Australia,White Choc,12/02/2021,5474,13,498
,,Beverie Moffet,  Canada,After Nines,12/03/2021,15701,179,655
,,Husein Augar,  UK,99% Dark & Pure,12/03/2021,8813,305,441
,,Marney O'Breen,Australia,Drinking Coco,12/03/2021,2009,64,78
,,Van Tuxwell,India,Raspberry Choco,12/03/2021,8029,140,383
,,Barr Faughny,   USA,After Nines,12/03/2021,5264,153,220
,,Dotty Strutley,   UK,Fruit & Nut Bars,12/03/2021,2247,231,188
,,Jan Morforth, New Zealand,Raspberry Choco,12/03/2021,798,107,45
,,Madelene Upcott, Canada,White Choc,12/06/2021,2107,111,141
,,Dotty Strutley,  Australia,70% Dark Bites,12/06/2021,8946,122,814
,,Gunar Cockshoot,Australia,Organic Choco Syrup,12/06/2021,2947,359,96
,,Jehu Rudeforth,   New Zealand,Choco Coated Almonds,12/06/2021,12418,116,654
,,Husein Augar,  USA,Fruit & Nut Bars,12/06/2021,5894,67,328
,,Madelene Upcott, USA,85% Dark Bars,12/07/2021,3171,101,145
,,Curtice Advani, USA,Organic Choco Syrup,12/07/2021,10458,27,419
,,Gunar Cockshoot,   Australia,Eclairs,12/07/2021,420,120,27
,,Jan Morforth,   Australia,Baker's Choco Chips,12/07/2021,1638,254,126
,,Kaine Padly,   India,Eclairs,12/07/2021,8708,129,436
,,Beverie Moffet,   Australia,Almond Choco,12/07/2021,5663,225,334
,,Husein Augar,   Australia,Smooth Sliky Salty,12/07/2021,343,52,21
,,Mallorie Waber, USA,85% Dark Bars,12/07/2021,1351,14,68
,,Beverie Moffet,UK,Fruit & Nut Bars,12/07/2021,3346,143,305
,,Kaine Padly,   India,70% Dark Bites,12/07/2021,7917,163,1131
,,Brien Boise,  New Zealand,Raspberry Choco,12/07/2021,2527,275,115
,,Ches Bonnell,   New Zealand,99% Dark & Pure,12/07/2021,6685,31,304
,,Brien Boise,  New Zealand,Orange Choco,12/07/2021,5145,282,572
,,Curtice Advani,   India,Manuka Honey Choco,12/07/2021,1260,104,47
,,Gigi Bohling, New Zealand,Caramel Stuffed Bars,12/07/2021,1344,304,54
,,Roddy Speechley,Canada,White Choc,12/07/2021,17437,23,1342
,,Husein Augar,   Canada,Eclairs,12/07/2021,7658,195,404
,,Dennison Crosswaite,UK,99% Dark & Pure,12/07/2021,7784,8,390
,,Dotty Strutley,  Australia,Raspberry Choco,12/07/2021,7889,24,416
,,Andria Kimpton, New Zealand,Peanut Butter Cubes,12/07/2021,5957,206,314
,,Madelene Upcott,  India,50% Dark Bites,12/07/2021,2457,383,273
,,Mallorie Waber,  USA,Smooth Sliky Salty,12/07/2021,11900,310,700
,,Wilone O'Kielt,   New Zealand,Milk Bars,12/07/2021,5817,41,201
,,Mallorie Waber, India,Spicy Special Slims,12/07/2021,8778,121,352
,,Ches Bonnell,India,99% Dark & Pure,12/07/2021,819,386,49
,,Camilla Castle,India,Fruit & Nut Bars,12/07/2021,2121,287,152
,,Wilone O'Kielt,   UK,Caramel Stuffed Bars,12/07/2021,5166,218,192
,,Beverie Moffet,India,Peanut Butter Cubes,12/08/2021,2296,145,121
,,Rafaelita Blaksland,  Australia,Mint Chip Choco,12/08/2021,175,177,9
,,Marney O'Breen,USA,Smooth Sliky Salty,12/08/2021,9961,218,499
,,Kaine Padly,   New Zealand,Organic Choco Syrup,12/08/2021,2513,39,84
,,Gigi Bohling, Canada,Orange Choco,12/08/2021,8239,582,1374
,,Karlen McCaffrey,  New Zealand,Eclairs,12/08/2021,14532,179,1118
,,Dennison Crosswaite,  New Zealand,Choco Coated Almonds,12/08/2021,3955,318,189
,,Dennison Crosswaite,   USA,Caramel Stuffed Bars,12/08/2021,4186,53,150
,,Kelci Walkden,Australia,85% Dark Bars,12/08/2021,2156,184,120
,,Gunar Cockshoot,Australia,50% Dark Bites,12/08/2021,2317,10,194
,,Jan Morforth,   New Zealand,85% Dark Bars,12/08/2021,861,361,48
,,Dennison Crosswaite,   USA,Peanut Butter Cubes,12/08/2021,182,275,10
,,Andria Kimpton,  Australia,White Choc,12/09/2021,9002,1,901
,,Kaine Padly, USA,70% Dark Bites,12/09/2021,2996,136,200
,,Oby Sorrel,  India,Smooth Sliky Salty,12/09/2021,2653,194,133
,,Wilone O'Kielt,  India,Milk Bars,12/09/2021,4648,247,194
,,Roddy Speechley, India,After Nines,12/09/2021,4410,144,147
,,Jehu Rudeforth,  Canada,White Choc,12/09/2021,168,95,12
,,Oby Sorrel,  Canada,Smooth Sliky Salty,12/09/2021,749,193,54
,,Kelci Walkden, New Zealand,White Choc,12/09/2021,8099,137,507
,,Andria Kimpton,  New Zealand,Eclairs,12/09/2021,7378,22,568
,,Husein Augar,UK,Fruit & Nut Bars,12/10/2021,11683,1,974
,,Kelci Walkden,   India,Smooth Sliky Salty,12/10/2021,6076,290,468
,,Jehu Rudeforth, Canada,70% Dark Bites,12/10/2021,1190,244,92
,,Jehu Rudeforth,   Australia,Caramel Stuffed Bars,12/10/2021,5418,186,247
,,Marney O'Breen,New Zealand,Smooth Sliky Salty,12/10/2021,8624,65,454
,,Van Tuxwell,  USA,Caramel Stuffed Bars,12/10/2021,4291,289,154
,,Dotty Strutley,India,Eclairs,12/13/2021,6636,185,350
,,Wilone O'Kielt,   New Zealand,Smooth Sliky Salty,12/13/2021,6734,22,355
,,Marney O'Breen,   Australia,99% Dark & Pure,12/13/2021,5327,201,222
,,Curtice Advani, UK,Raspberry Choco,12/13/2021,10927,42,521
,,Mallorie Waber,Canada,Drinking Coco,12/13/2021,1827,44,61
,,Beverie Moffet,   UK,Spicy Special Slims,12/13/2021,9065,163,413
,,Kaine Padly,  India,85% Dark Bars,12/13/2021,1645,117,69
,,Curtice Advani,UK,Fruit & Nut Bars,12/13/2021,6804,271,619
,,Jehu Rudeforth, Canada,99% Dark & Pure,12/13/2021,2933,68,163
,,Mallorie Waber, New Zealand,Fruit & Nut Bars,12/13/2021,18830,220,1108
,,Karlen McCaffrey,  New Zealand,50% Dark Bites,12/13/2021,3311,223,237
,,Rafaelita Blaksland,   Australia,50% Dark Bites,12/13/2021,6300,29,630
,,Jehu Rudeforth,   UK,Smooth Sliky Salty,12/14/2021,11858,19,791
,,Barr Faughny,USA,70% Dark Bites,12/14/2021,6601,138,661
,,Jehu Rudeforth,USA,85% Dark Bars,12/14/2021,13251,61,663
,,Andria Kimpton,India,Organic Choco Syrup,12/14/2021,9422,25,410
,,Husein Augar,  Canada,Smooth Sliky Salty,12/14/2021,6300,367,332
,,Wilone O'Kielt,   Canada,50% Dark Bites,12/14/2021,18508,124,1683
,,Kelci Walkden, Australia,Smooth Sliky Salty,12/14/2021,15204,433,951
,,Wilone O'Kielt,Canada,Drinking Coco,12/14/2021,5327,66,191
,,Jan Morforth, Australia,Manuka Honey Choco,12/14/2021,14616,100,563
,,Camilla Castle, UK,Organic Choco Syrup,12/14/2021,11767,257,421
,,Husein Augar,  Canada,50% Dark Bites,12/14/2021,4165,99,278
,,Gunar Cockshoot,  USA,Drinking Coco,12/14/2021,3157,13,106
,,Curtice Advani,  New Zealand,Smooth Sliky Salty,12/14/2021,2695,14,129
,,Gigi Bohling, Australia,Smooth Sliky Salty,12/14/2021,8274,17,518
,,Gigi Bohling,New Zealand,Smooth Sliky Salty,12/15/2021,14154,138,708
,,Andria Kimpton,Canada,50% Dark Bites,12/15/2021,4634,160,422
,,Camilla Castle, New Zealand,After Nines,12/15/2021,6657,265,209
,,Barr Faughny,  India,85% Dark Bars,12/15/2021,20671,42,940
,,Mallorie Waber, New Zealand,After Nines,12/15/2021,3087,8,97
,,Brien Boise,   UK,85% Dark Bars,12/15/2021,7462,42,393
,,Oby Sorrel,Canada,Spicy Special Slims,12/15/2021,9107,349,456
,,Jan Morforth,Canada,After Nines,12/15/2021,1722,147,72
,,Marney O'Breen,UK,Caramel Stuffed Bars,12/15/2021,6622,32,276
,,Oby Sorrel, UK,99% Dark & Pure,12/15/2021,13090,134,689
,,Wilone O'Kielt, UK,Peanut Butter Cubes,12/15/2021,15925,115,759
,,Dotty Strutley,   USA,Spicy Special Slims,12/15/2021,3248,252,121
,,Kelci Walkden, Australia,Almond Choco,12/15/2021,9338,48,406
,,Karlen McCaffrey,New Zealand,Milk Bars,12/15/2021,5516,145,230
,,Mallorie Waber,USA,Almond Choco,12/15/2021,4291,147,187
,,Curtice Advani,New Zealand,Choco Coated Almonds,12/15/2021,917,35,62
,,Roddy Speechley,  India,50% Dark Bites,12/15/2021,8323,149,555
,,Jehu Rudeforth,   New Zealand,50% Dark Bites,12/15/2021,1722,60,123
,,Andria Kimpton,  Australia,Eclairs,12/15/2021,2695,168,180
,,Jan Morforth,  USA,Eclairs,12/15/2021,5236,53,250
,,Brien Boise,India,Manuka Honey Choco,12/15/2021,2555,115,83
,,Madelene Upcott,   India,Smooth Sliky Salty,12/15/2021,3885,43,243
,,Karlen McCaffrey,Australia,Almond Choco,12/15/2021,5026,340,315
,,Curtice Advani,Canada,Raspberry Choco,12/15/2021,3514,148,196
,,Marney O'Breen, UK,50% Dark Bites,12/15/2021,2002,40,201
,,Dotty Strutley,   Canada,Manuka Honey Choco,12/15/2021,5894,9,219
,,Ches Bonnell,   Australia,Milk Bars,12/15/2021,3073,299,106
,,Curtice Advani,New Zealand,Raspberry Choco,12/15/2021,7049,178,371
,,Jehu Rudeforth,India,Almond Choco,12/15/2021,3654,414,215
,,Camilla Castle,  India,Milk Bars,12/15/2021,8610,27,278
,,Kaine Padly,   Australia,Spicy Special Slims,12/16/2021,1323,111,56
,,Oby Sorrel, India,50% Dark Bites,12/16/2021,6636,19,443
,,Gunar Cockshoot,  New Zealand,Raspberry Choco,12/16/2021,7427,164,437
,,Kelci Walkden,  Australia,Baker's Choco Chips,12/16/2021,2863,90,205
,,Marney O'Breen,   India,Organic Choco Syrup,12/16/2021,3206,60,104
,,Jehu Rudeforth, UK,Organic Choco Syrup,12/16/2021,84,101,4
,,Marney O'Breen, Australia,Eclairs,12/17/2021,5131,278,257
,,Dotty Strutley,  UK,Spicy Special Slims,12/17/2021,12068,206,549
,,Mallorie Waber,  Canada,Choco Coated Almonds,12/17/2021,5824,325,364
,,Kelci Walkden,   Australia,Choco Coated Almonds,12/17/2021,3283,455,219
,,Ches Bonnell, India,Smooth Sliky Salty,12/17/2021,2030,409,120
,,Dotty Strutley,USA,70% Dark Bites,12/17/2021,7294,276,730
,,Van Tuxwell,  Canada,70% Dark Bites,12/17/2021,966,81,69
,,Wilone O'Kielt, New Zealand,99% Dark & Pure,12/17/2021,9303,35,490
,,Madelene Upcott,   New Zealand,Smooth Sliky Salty,12/17/2021,5936,212,330
,,Jan Morforth,   USA,50% Dark Bites,12/17/2021,6839,318,622
,,Van Tuxwell,  India,Peanut Butter Cubes,12/17/2021,14980,519,652
,,Andria Kimpton,   New Zealand,Milk Bars,12/17/2021,4277,97,159
,,Kaine Padly,   USA,Manuka Honey Choco,12/17/2021,2415,472,76
,,Oby Sorrel,Canada,Raspberry Choco,12/17/2021,5194,346,289
,,Van Tuxwell,  Australia,White Choc,12/17/2021,7007,58,637
,,Camilla Castle,   UK,Caramel Stuffed Bars,12/17/2021,6545,232,262
,,Gigi Bohling, India,Manuka Honey Choco,12/17/2021,917,159,28
,,Mallorie Waber,   India,Smooth Sliky Salty,12/17/2021,644,202,33
,,Jehu Rudeforth,   India,Smooth Sliky Salty,12/17/2021,5719,278,286
,,Rafaelita Blaksland, UK,50% Dark Bites,12/17/2021,6748,418,750
,,Ches Bonnell,India,Peanut Butter Cubes,12/20/2021,896,205,50
,,Van Tuxwell,  Canada,White Choc,12/20/2021,2639,266,156
,,Wilone O'Kielt,UK,Baker's Choco Chips,12/20/2021,364,65,23
,,Dotty Strutley,   UK,Mint Chip Choco,12/20/2021,1428,12,96
,,Wilone O'Kielt, UK,Mint Chip Choco,12/20/2021,4466,83,249
,,Rafaelita Blaksland,USA,After Nines,12/20/2021,1442,155,52
,,Van Tuxwell, New Zealand,Choco Coated Almonds,12/20/2021,5355,425,255
,,Van Tuxwell,  USA,50% Dark Bites,12/20/2021,3815,583,477
,,Rafaelita Blaksland,   UK,Orange Choco,12/20/2021,12614,242,901
,,Wilone O'Kielt,   India,Eclairs,12/20/2021,623,296,30
,,Gigi Bohling,   India,Milk Bars,12/20/2021,4466,8,179
,,Marney O'Breen, India,Choco Coated Almonds,12/20/2021,7049,476,336
,,Van Tuxwell,   UK,Choco Coated Almonds,12/20/2021,11221,461,661
,,Gigi Bohling,New Zealand,Fruit & Nut Bars,12/20/2021,10521,231,585
,,Ches Bonnell,  New Zealand,70% Dark Bites,12/20/2021,14007,187,1078
,,Jehu Rudeforth,   India,85% Dark Bars,12/20/2021,10507,117,657
,,Barr Faughny,   UK,Peanut Butter Cubes,12/20/2021,6874,50,362
,,Dennison Crosswaite, UK,Eclairs,12/20/2021,9184,83,707
,,Rafaelita Blaksland,   Canada,Drinking Coco,12/20/2021,10542,205,440
,,Brien Boise,Canada,Milk Bars,12/20/2021,5292,200,183
,,Husein Augar, Canada,Manuka Honey Choco,12/20/2021,11193,397,386
,,Kelci Walkden, New Zealand,70% Dark Bites,12/20/2021,686,108,46
,,Dennison Crosswaite,  Australia,85% Dark Bars,12/20/2021,14343,285,755
,,Roddy Speechley,  India,Almond Choco,12/20/2021,17388,142,870
,,Rafaelita Blaksland,  Canada,Organic Choco Syrup,12/21/2021,3094,197,104
,,Mallorie Waber,   India,85% Dark Bars,12/21/2021,3787,414,165
,,Andria Kimpton,New Zealand,50% Dark Bites,12/21/2021,3752,285,417
,,Wilone O'Kielt,   India,Organic Choco Syrup,12/21/2021,1197,229,40
,,Kaine Padly,New Zealand,Peanut Butter Cubes,12/21/2021,7364,12,410
,,Van Tuxwell,   India,Drinking Coco,12/21/2021,1841,13,84
,,Oby Sorrel, India,Spicy Special Slims,12/21/2021,3836,61,148
,,Ches Bonnell, Canada,Raspberry Choco,12/21/2021,3871,231,204
,,Madelene Upcott, Australia,Drinking Coco,12/21/2021,1218,93,46
,,Jan Morforth,Canada,50% Dark Bites,12/21/2021,7168,133,512
,,Oby Sorrel,  Canada,Choco Coated Almonds,12/21/2021,1015,89,64
,,Husein Augar,USA,Orange Choco,12/21/2021,2604,409,261
,,Jehu Rudeforth, USA,Fruit & Nut Bars,12/21/2021,2177,24,146
,,Marney O'Breen,  India,After Nines,12/21/2021,7364,103,307
,,Husein Augar,   New Zealand,Orange Choco,12/21/2021,2058,257,258
,,Andria Kimpton,New Zealand,Baker's Choco Chips,12/21/2021,16891,134,1127
,,Kaine Padly, New Zealand,Choco Coated Almonds,12/21/2021,15533,71,1110
,,Oby Sorrel,  Canada,Caramel Stuffed Bars,12/21/2021,15694,65,714
,,Wilone O'Kielt,Australia,Almond Choco,12/21/2021,5509,16,276
,,Kaine Padly,  UK,Choco Coated Almonds,12/21/2021,6174,209,386
,,Dotty Strutley,USA,Orange Choco,12/21/2021,1295,80,162
,,Oby Sorrel, New Zealand,Fruit & Nut Bars,12/21/2021,2366,11,182
,,Marney O'Breen,India,Fruit & Nut Bars,12/21/2021,532,84,45
,,Husein Augar,India,Mint Chip Choco,12/21/2021,735,231,53
,,Jan Morforth, UK,After Nines,12/22/2021,4102,145,158
,,Gigi Bohling,   UK,Manuka Honey Choco,12/22/2021,4634,248,160
,,Van Tuxwell,   USA,Eclairs,12/22/2021,980,201,76
,,Brien Boise, New Zealand,50% Dark Bites,12/22/2021,3472,112,386
,,Kelci Walkden, India,White Choc,12/22/2021,15673,141,1425
,,Gigi Bohling,   UK,White Choc,12/22/2021,9177,28,706
,,Marney O'Breen,USA,Milk Bars,12/22/2021,1113,56,36
,,Ches Bonnell,   USA,Eclairs,12/22/2021,2506,143,140
,,Husein Augar,  Canada,Mint Chip Choco,12/22/2021,658,255,35
,,Camilla Castle,  Australia,After Nines,12/22/2021,4487,162,167
,,Dennison Crosswaite,   UK,Manuka Honey Choco,12/22/2021,5866,33,184
,,Rafaelita Blaksland,  New Zealand,Caramel Stuffed Bars,12/22/2021,14959,142,680
,,Roddy Speechley, UK,50% Dark Bites,12/22/2021,6356,233,454
,,Kelci Walkden, New Zealand,Caramel Stuffed Bars,12/22/2021,308,80,11
,,Dotty Strutley,  Australia,Mint Chip Choco,12/22/2021,7259,345,519
,,Camilla Castle,   India,Drinking Coco,12/22/2021,2954,595,114
,,Jehu Rudeforth, Australia,85% Dark Bars,12/23/2021,490,217,22
,,Marney O'Breen, New Zealand,Baker's Choco Chips,12/23/2021,9898,79,1100
,,Curtice Advani,   Australia,Milk Bars,12/23/2021,19789,35,683
,,Ches Bonnell, Canada,Orange Choco,12/23/2021,2793,285,399
,,Van Tuxwell,  Canada,Baker's Choco Chips,12/23/2021,16443,117,1645
,,Beverie Moffet,  Australia,Eclairs,12/23/2021,5012,146,295
,,Karlen McCaffrey,Australia,Milk Bars,12/23/2021,861,22,31
,,Madelene Upcott, New Zealand,50% Dark Bites,12/23/2021,6370,17,531
,,Jan Morforth,   Australia,Orange Choco,12/23/2021,4333,127,723
,,Marney O'Breen, India,Peanut Butter Cubes,12/23/2021,2653,22,103
,,Mallorie Waber,  USA,Manuka Honey Choco,12/23/2021,1981,28,80
,,Husein Augar,  UK,Orange Choco,12/23/2021,525,3,41
,,Oby Sorrel, New Zealand,99% Dark & Pure,12/23/2021,315,166,14
,,Wilone O'Kielt,Australia,Orange Choco,12/23/2021,889,31,127
,,Oby Sorrel, Canada,70% Dark Bites,12/23/2021,2954,444,269
,,Jehu Rudeforth,  Canada,Baker's Choco Chips,12/23/2021,7497,122,536
,,Madelene Upcott,  UK,Peanut Butter Cubes,12/23/2021,4753,197,199
,,Kelci Walkden,  USA,Caramel Stuffed Bars,12/23/2021,7490,70,268
,,Ches Bonnell,   New Zealand,50% Dark Bites,12/23/2021,5355,7,536
,,Gigi Bohling, Australia,Organic Choco Syrup,12/23/2021,5642,6,189
,,Husein Augar,USA,99% Dark & Pure,12/23/2021,3885,308,243
,,Gigi Bohling, India,Orange Choco,12/23/2021,161,73,27
,,Barr Faughny,UK,Fruit & Nut Bars,12/23/2021,896,33,60
,,Husein Augar, UK,Baker's Choco Chips,12/24/2021,938,50,86
,,Marney O'Breen,New Zealand,Almond Choco,12/24/2021,11235,113,489
,,Kelci Walkden,  New Zealand,Fruit & Nut Bars,12/24/2021,3066,125,192
,,Jan Morforth,   New Zealand,Spicy Special Slims,12/24/2021,1610,29,68
,,Dotty Strutley,  UK,99% Dark & Pure,12/24/2021,2450,152,107
